YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_ARR_1,DLY_APT_ARR_1,DLY_APT_ARR_A_1,DLY_APT_ARR_C_1,DLY_APT_ARR_D_1,DLY_APT_ARR_E_1,DLY_APT_ARR_G_1,DLY_APT_ARR_I_1,DLY_APT_ARR_M_1,DLY_APT_ARR_N_1,DLY_APT_ARR_O_1,DLY_APT_ARR_P_1,DLY_APT_ARR_R_1,DLY_APT_ARR_S_1,DLY_APT_ARR_T_1,DLY_APT_ARR_V_1,DLY_APT_ARR_W_1,DLY_APT_ARR_NA_1,FLT_ARR_1_DLY,FLT_ARR_1_DLY_15,ATFM_VERSION
2022,1,JAN,29-Jan-2022,EDDL,Dusseldorf,Germany,91,,,,,,,,,,,,,,,,,,,,v2,Dusseldorf (EDDL)
2022,1,JAN,29-Jan-2022,GCTS,Tenerife Sur/Reina Sofia,Spain,117,,,,,,,,,,,,,,,,,,,,v2,Tenerife Sur/Reina Sofia (GCTS)
2022,1,JAN,29-Jan-2022,LKPR,Prague,Czech Republic,61,,,,,,,,,,,,,,,,,,,,v2,Prague (LKPR)
2022,1,JAN,29-Jan-2022,LGSK,Skiathos,Greece,1,,,,,,,,,,,,,,,,,,,,v2,Skiathos (LGSK)
2022,1,JAN,29-Jan-2022,LSZH,Zürich,Switzerland,181,,,,,,,,,,,,,,,,,,,,v2,Zürich (LSZH)
2022,1,JAN,29-Jan-2022,LYBE,Belgrade/ Nikola Tesla,Serbia,49,,,,,,,,,,,,,,,,,,,,v2,Belgrade/ Nikola Tesla (LYBE)
2022,1,JAN,29-Jan-2022,EIDL,Donegal,Ireland,1,,,,,,,,,,,,,,,,,,,,v2,Donegal (EIDL)
2022,1,JAN,29-Jan-2022,LEBZ,Badajoz,Spain,0,,,,,,,,,,,,,,,,,,,,v2,Badajoz (LEBZ)
2022,1,JAN,29-Jan-2022,LFBZ,Biarritz-Bayonne-Anglet,France,4,,,,,,,,,,,,,,,,,,,,v2,Biarritz-Bayonne-Anglet (LFBZ)
2022,1,JAN,29-Jan-2022,EDDE,Erfurt,Germany,1,,,,,,,,,,,,,,,,,,,,v2,Erfurt (EDDE)
2022,1,JAN,29-Jan-2022,EGGW,London/ Luton,United Kingdom,77,,,,,,,,,,,,,,,,,,,,v2,London/ Luton (EGGW)
2022,1,JAN,29-Jan-2022,LEAL,Alicante,Spain,73,,,,,,,,,,,,,,,,,,,,v2,Alicante (LEAL)
2022,1,JAN,29-Jan-2022,LFLB,Chambéry-Aix-les-Bains,France,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,v2,Chambéry-Aix-les-Bains (LFLB)
2022,1,JAN,29-Jan-2022,LIRN,Naples,Italy,48,,,,,,,,,,,,,,,,,,,,v2,Naples (LIRN)
2022,1,JAN,29-Jan-2022,LPAZ,Santa Maria,Portugal,4,,,,,,,,,,,,,,,,,,,,v2,Santa Maria (LPAZ)
2022,1,JAN,29-Jan-2022,EPSC,Szczecin - Goleniów,Poland,4,,,,,,,,,,,,,,,,,,,,v2,Szczecin - Goleniów (EPSC)
2022,1,JAN,29-Jan-2022,LFKC,Calvi-Sainte-Catherine,France,5,,,,,,,,,,,,,,,,,,,,v2,Calvi-Sainte-Catherine (LFKC)
2022,1,JAN,29-Jan-2022,LMML,Malta,Malta,22,,,,,,,,,,,,,,,,,,,,v2,Malta (LMML)
2022,1,JAN,29-Jan-2022,LPPT,Lisbon,Portugal,189,,,,,,,,,,,,,,,,,,,,v2,Lisbon (LPPT)
2022,1,JAN,29-Jan-2022,LYPG,Podgorica,Montenegro,10,,,,,,,,,,,,,,,,,,,,v2,Podgorica (LYPG)
2022,1,JAN,29-Jan-2022,EFHK,Helsinki/ Vantaa,Finland,147,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,7,1,v2,Helsinki/ Vantaa (EFHK)
2022,1,JAN,29-Jan-2022,EGAE,Londonderry/Eglinton,United Kingdom,1,,,,,,,,,,,,,,,,,,,,v2,Londonderry/Eglinton (EGAE)
2022,1,JAN,30-Jan-2022,LECO,La Coruna,Spain,9,,,,,,,,,,,,,,,,,,,,v2,La Coruna (LECO)
2022,1,JAN,30-Jan-2022,LFKB,Bastia-Poretta,France,12,,,,,,,,,,,,,,,,,,,,v2,Bastia-Poretta (LFKB)
2022,1,JAN,30-Jan-2022,LFOP,Rouen,France,3,,,,,,,,,,,,,,,,,,,,v2,Rouen (LFOP)
2022,1,JAN,30-Jan-2022,LFRM,Le Mans,France,1,,,,,,,,,,,,,,,,,,,,v2,Le Mans (LFRM)
2022,1,JAN,30-Jan-2022,EDDW,Bremen,Germany,13,,,,,,,,,,,,,,,,,,,,v2,Bremen (EDDW)
2022,1,JAN,30-Jan-2022,GMME,Rabat,Morocco,4,,,,,,,,,,,,,,,,,,,,v2,Rabat (GMME)
2022,1,JAN,30-Jan-2022,LFMN,Nice-Côte d’Azur,France,129,,,,,,,,,,,,,,,,,,,,v2,Nice-Côte d’Azur (LFMN)
2022,1,JAN,30-Jan-2022,GCRR,Lanzarote,Spain,73,,,,,,,,,,,,,,,,,,,,v2,Lanzarote (GCRR)
2022,1,JAN,30-Jan-2022,LEVT,Vitoria,Spain,2,,,,,,,,,,,,,,,,,,,,v2,Vitoria (LEVT)
2022,1,JAN,30-Jan-2022,LFBT,Tarbes-Lourdes Pyrénées,France,4,,,,,,,,,,,,,,,,,,,,v2,Tarbes-Lourdes Pyrénées (LFBT)
2022,1,JAN,30-Jan-2022,LFLL,Lyon-Saint-Exupéry,France,85,,,,,,,,,,,,,,,,,,,,v2,Lyon-Saint-Exupéry (LFLL)
2022,1,JAN,30-Jan-2022,LFMD,Cannes-Mandelieu,France,7,,,,,,,,,,,,,,,,,,,,v2,Cannes-Mandelieu (LFMD)
2022,1,JAN,30-Jan-2022,LIML,Milan/ Linate,Italy,97,,,,,,,,,,,,,,,,,,,,v2,Milan/ Linate (LIML)
2022,1,JAN,30-Jan-2022,LKKV,Karlovy Vary,Czech Republic,1,,,,,,,,,,,,,,,,,,,,v2,Karlovy Vary (LKKV)
2022,1,JAN,30-Jan-2022,LQSA,Sarajevo,Bosnia and Herzegovina,13,,,,,,,,,,,,,,,,,,,,v2,Sarajevo (LQSA)
2022,1,JAN,30-Jan-2022,LFSL,Brive-Souillac,France,2,,,,,,,,,,,,,,,,,,,,v2,Brive-Souillac (LFSL)
2022,1,JAN,30-Jan-2022,LFJL,Metz-Nancy-Lorraine,France,2,,,,,,,,,,,,,,,,,,,,v2,Metz-Nancy-Lorraine (LFJL)
2022,1,JAN,30-Jan-2022,LOWL,Linz,Austria,7,,,,,,,,,,,,,,,,,,,,v2,Linz (LOWL)
2022,1,JAN,30-Jan-2022,EPKT,Katowice - Pyrzowice,Poland,29,,,,,,,,,,,,,,,,,,,,v2,Katowice - Pyrzowice (EPKT)
2022,1,JAN,30-Jan-2022,LEGE,Gerona,Spain,6,,,,,,,,,,,,,,,,,,,,v2,Gerona (LEGE)
2022,1,JAN,30-Jan-2022,LIPE,Bologna,Italy,50,,,,,,,,,,,,,,,,,,,,v2,Bologna (LIPE)
2022,1,JAN,30-Jan-2022,LPMA,Madeira,Portugal,25,,,,,,,,,,,,,,,,,,,,v2,Madeira (LPMA)
2022,1,JAN,30-Jan-2022,LIME,Bergamo,Italy,88,,,,,,,,,,,,,,,,,,,,v2,Bergamo (LIME)
2022,1,JAN,30-Jan-2022,LICC,Catania,Italy,68,204,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,19,5,v2,Catania (LICC)
2022,1,JAN,30-Jan-2022,LEPP,Noain Pamplona,Spain,6,,,,,,,,,,,,,,,,,,,,v2,Noain Pamplona (LEPP)
2022,1,JAN,30-Jan-2022,LOWI,Innsbruck,Austria,34,,,,,,,,,,,,,,,,,,,,v2,Innsbruck (LOWI)
2022,1,JAN,30-Jan-2022,LTBA,Istanbul/ Atatürk,Turkey,39,,,,,,,,,,,,,,,,,,,,v2,Istanbul/ Atatürk (LTBA)
2022,1,JAN,30-Jan-2022,EYVI,Vilnius,Lithuania,39,,,,,,,,,,,,,,,,,,,,v2,Vilnius (EYVI)
2022,1,JAN,30-Jan-2022,EGPH,Edinburgh,United Kingdom,74,,,,,,,,,,,,,,,,,,,,v2,Edinburgh (EGPH)
2022,1,JAN,30-Jan-2022,LFPB,Paris-Le Bourget,France,74,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,v2,Paris-Le Bourget (LFPB)
2022,1,JAN,30-Jan-2022,LFRN,Rennes-Saint-Jacques,France,7,,,,,,,,,,,,,,,,,,,,v2,Rennes-Saint-Jacques (LFRN)
2022,1,JAN,30-Jan-2022,EDDF,Frankfurt,Germany,394,,,,,,,,,,,,,,,,,,,,v2,Frankfurt (EDDF)
2022,1,JAN,30-Jan-2022,LOWS,Salzburg,Austria,26,,,,,,,,,,,,,,,,,,,,v2,Salzburg (LOWS)
2022,1,JAN,30-Jan-2022,LFRG,Deauville-Normandie,France,4,,,,,,,,,,,,,,,,,,,,v2,Deauville-Normandie (LFRG)
2022,1,JAN,30-Jan-2022,UDYZ,Zvartnots,Armenia,25,,,,,,,,,,,,,,,,,,,,v2,Zvartnots (UDYZ)
2022,1,JAN,30-Jan-2022,UGTB,Tbilisi,Georgia,31,,,,,,,,,,,,,,,,,,,,v2,Tbilisi (UGTB)
2022,1,JAN,30-Jan-2022,LELN,Leon,Spain,1,,,,,,,,,,,,,,,,,,,,v2,Leon (LELN)
2022,1,JAN,30-Jan-2022,EYKA,Kaunas,Lithuania,7,,,,,,,,,,,,,,,,,,,,v2,Kaunas (EYKA)
2022,1,JAN,30-Jan-2022,EYPA,Palanga,Lithuania,4,,,,,,,,,,,,,,,,,,,,v2,Palanga (EYPA)
2022,1,JAN,30-Jan-2022,EIKN,Connaught,Ireland,2,,,,,,,,,,,,,,,,,,,,v2,Connaught (EIKN)
2022,1,JAN,30-Jan-2022,LEGR,Granada,Spain,10,,,,,,,,,,,,,,,,,,,,v2,Granada (LEGR)
2022,1,JAN,30-Jan-2022,LFLX,Châteauroux-Déols,France,1,,,,,,,,,,,,,,,,,,,,v2,Châteauroux-Déols (LFLX)
2022,1,JAN,30-Jan-2022,LTBJ,İzmir/ Adnan Menderes,Turkey,73,,,,,,,,,,,,,,,,,,,,v2,İzmir/ Adnan Menderes (LTBJ)
2022,1,JAN,30-Jan-2022,EGHI,Southampton,United Kingdom,22,,,,,,,,,,,,,,,,,,,,v2,Southampton (EGHI)
2022,1,JAN,30-Jan-2022,GCLP,Gran Canaria,Spain,148,,,,,,,,,,,,,,,,,,,,v2,Gran Canaria (GCLP)
2022,1,JAN,30-Jan-2022,LEST,Santiago,Spain,19,,,,,,,,,,,,,,,,,,,,v2,Santiago (LEST)
2022,1,JAN,30-Jan-2022,LFBH,La Rochelle-Ile de Ré,France,0,,,,,,,,,,,,,,,,,,,,v2,La Rochelle-Ile de Ré (LFBH)
2022,1,JAN,30-Jan-2022,LPPR,Porto,Portugal,83,,,,,,,,,,,,,,,,,,,,v2,Porto (LPPR)
2022,1,JAN,30-Jan-2022,LWSK,Skopje,North Macedonia,13,,,,,,,,,,,,,,,,,,,,v2,Skopje (LWSK)
2022,1,JAN,30-Jan-2022,EIKY,Kerry/Farranfore,Ireland,1,,,,,,,,,,,,,,,,,,,,v2,Kerry/Farranfore (EIKY)
2022,1,JAN,30-Jan-2022,ENVA,Trondheim,Norway,52,,,,,,,,,,,,,,,,,,,,v2,Trondheim (ENVA)
2022,1,JAN,30-Jan-2022,LFMV,Avignon-Caumont,France,4,,,,,,,,,,,,,,,,,,,,v2,Avignon-Caumont (LFMV)
2022,1,JAN,30-Jan-2022,LGKO,Kos,Greece,6,,,,,,,,,,,,,,,,,,,,v2,Kos (LGKO)
2022,1,JAN,30-Jan-2022,UKBB,Kiev/Boryspil,Ukraine,109,,,,,,,,,,,,,,,,,,,,v2,Kiev/Boryspil (UKBB)
2022,1,JAN,30-Jan-2022,EHGG,Groningen,Netherlands,6,,,,,,,,,,,,,,,,,,,,v2,Groningen (EHGG)
2022,1,JAN,30-Jan-2022,ENHD,Haugesund,Norway,7,,,,,,,,,,,,,,,,,,,,v2,Haugesund (ENHD)
2022,1,JAN,30-Jan-2022,LATI,Tirana,Albania,36,,,,,,,,,,,,,,,,,,,,v2,Tirana (LATI)
2022,1,JAN,30-Jan-2022,LFMK,Carcassonne-Salvaza,France,1,,,,,,,,,,,,,,,,,,,,v2,Carcassonne-Salvaza (LFMK)
2022,1,JAN,30-Jan-2022,LEZL,Sevilla,Spain,58,,,,,,,,,,,,,,,,,,,,v2,Sevilla (LEZL)
2022,1,JAN,30-Jan-2022,LFLP,Annecy-Meythet,France,4,,,,,,,,,,,,,,,,,,,,v2,Annecy-Meythet (LFLP)
2022,1,JAN,30-Jan-2022,LGMK,Mikonos,Greece,3,,,,,,,,,,,,,,,,,,,,v2,Mikonos (LGMK)
2022,1,JAN,30-Jan-2022,EETN,Tallinn,Estonia,40,,,,,,,,,,,,,,,,,,,,v2,Tallinn (EETN)
2022,1,JAN,30-Jan-2022,LFKF,Figari-Sud Corse,France,4,,,,,,,,,,,,,,,,,,,,v2,Figari-Sud Corse (LFKF)
2022,1,JAN,30-Jan-2022,LFMT,Montpellier-Méditerranée,France,19,,,,,,,,,,,,,,,,,,,,v2,Montpellier-Méditerranée (LFMT)
2022,1,JAN,30-Jan-2022,LZIB,Bratislava,Slovakia,14,,,,,,,,,,,,,,,,,,,,v2,Bratislava (LZIB)
2022,1,JAN,30-Jan-2022,EDDM,Munich,Germany,238,,,,,,,,,,,,,,,,,,,,v2,Munich (EDDM)
2022,1,JAN,30-Jan-2022,EGLL,London/ Heathrow,United Kingdom,359,,,,,,,,,,,,,,,,,,,,v2,London/ Heathrow (EGLL)
2022,1,JAN,30-Jan-2022,GCLA,La Palma,Spain,23,,,,,,,,,,,,,,,,,,,,v2,La Palma (GCLA)
2022,1,JAN,30-Jan-2022,LCLK,Larnaca,Cyprus,44,,,,,,,,,,,,,,,,,,,,v2,Larnaca (LCLK)
2022,1,JAN,30-Jan-2022,LFTW,Nîmes-Garons,France,5,,,,,,,,,,,,,,,,,,,,v2,Nîmes-Garons (LFTW)
2022,1,JAN,30-Jan-2022,LEBA,Cordoba,Spain,4,,,,,,,,,,,,,,,,,,,,v2,Cordoba (LEBA)
2022,1,JAN,30-Jan-2022,LEBB,Bilbao,Spain,36,,,,,,,,,,,,,,,,,,,,v2,Bilbao (LEBB)
2022,1,JAN,30-Jan-2022,LJMB,Maribor,Slovenia,0,,,,,,,,,,,,,,,,,,,,v2,Maribor (LJMB)
2022,1,JAN,30-Jan-2022,EDDP,Leipzig-Halle,Germany,61,,,,,,,,,,,,,,,,,,,,v2,Leipzig-Halle (EDDP)
2022,1,JAN,30-Jan-2022,EGSS,London/ Stansted,United Kingdom,111,,,,,,,,,,,,,,,,,,,,v2,London/ Stansted (EGSS)
2022,1,JAN,30-Jan-2022,EPSY,Olsztyn-Mazury,Poland,1,,,,,,,,,,,,,,,,,,,,v2,Olsztyn-Mazury (EPSY)
2022,1,JAN,30-Jan-2022,LEVD,Valladolid,Spain,5,,,,,,,,,,,,,,,,,,,,v2,Valladolid (LEVD)
2022,1,JAN,30-Jan-2022,LIPZ,Venice,Italy,53,,,,,,,,,,,,,,,,,,,,v2,Venice (LIPZ)
2022,1,JAN,30-Jan-2022,EGNX,East Midlands,United Kingdom,38,,,,,,,,,,,,,,,,,,,,v2,East Midlands (EGNX)
2022,1,JAN,30-Jan-2022,EGLF,Farnborough,United Kingdom,45,,,,,,,,,,,,,,,,,,,,v2,Farnborough (EGLF)
2022,1,JAN,30-Jan-2022,GCHI,Hierro,Spain,7,,,,,,,,,,,,,,,,,,,,v2,Hierro (GCHI)
2022,1,JAN,30-Jan-2022,LIRF,Rome/Fiumicino,Italy,174,,,,,,,,,,,,,,,,,,,,v2,Rome/Fiumicino (LIRF)
2022,1,JAN,30-Jan-2022,LPAZ,Santa Maria,Portugal,2,,,,,,,,,,,,,,,,,,,,v2,Santa Maria (LPAZ)
2022,1,JAN,30-Jan-2022,LFQQ,Lille-Lesquin,France,21,,,,,,,,,,,,,,,,,,,,v2,Lille-Lesquin (LFQQ)
2022,1,JAN,30-Jan-2022,EDDB,Berlin/ Schoenefeld,Germany,157,,,,,,,,,,,,,,,,,,,,v2,Berlin/ Schoenefeld (EDDB)
2022,1,JAN,30-Jan-2022,EGAC,Belfast/City Airport,United Kingdom,20,,,,,,,,,,,,,,,,,,,,v2,Belfast/City Airport (EGAC)
2022,1,JAN,30-Jan-2022,EPLL,Lodz - Lublinek,Poland,2,,,,,,,,,,,,,,,,,,,,v2,Lodz - Lublinek (EPLL)
2022,1,JAN,30-Jan-2022,LEJR,Jerez De La Frontera,Spain,15,,,,,,,,,,,,,,,,,,,,v2,Jerez De La Frontera (LEJR)
2022,1,JAN,30-Jan-2022,LERT,Rota,Spain,4,,,,,,,,,,,,,,,,,,,,v2,Rota (LERT)
2022,1,JAN,30-Jan-2022,LRBS,Bucharest/ Băneasa,Romania,3,,,,,,,,,,,,,,,,,,,,v2,Bucharest/ Băneasa (LRBS)
2022,1,JAN,30-Jan-2022,LGRP,Rodos,Greece,9,,,,,,,,,,,,,,,,,,,,v2,Rodos (LGRP)
2022,1,JAN,30-Jan-2022,LTAI,Antalya,Turkey,98,,,,,,,,,,,,,,,,,,,,v2,Antalya (LTAI)
2022,1,JAN,30-Jan-2022,EGNT,Newcastle,United Kingdom,28,,,,,,,,,,,,,,,,,,,,v2,Newcastle (EGNT)
2022,1,JAN,30-Jan-2022,LSZH,Zürich,Switzerland,203,,,,,,,,,,,,,,,,,,,,v2,Zürich (LSZH)
2022,1,JAN,30-Jan-2022,LTAC,Ankara/ Esenboğa,Turkey,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v2,Ankara/ Esenboğa (LTAC)
2022,1,JAN,30-Jan-2022,EVRA,Riga,Latvia,64,,,,,,,,,,,,,,,,,,,,v2,Riga (EVRA)
2022,1,JAN,30-Jan-2022,EHAM,Amsterdam/ Schiphol,Netherlands,476,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,2,1,v2,Amsterdam/ Schiphol (EHAM)
2022,1,JAN,30-Jan-2022,EIDL,Donegal,Ireland,1,,,,,,,,,,,,,,,,,,,,v2,Donegal (EIDL)
2022,1,JAN,30-Jan-2022,GEML,Melilla,Spain,13,,,,,,,,,,,,,,,,,,,,v2,Melilla (GEML)
2022,1,JAN,30-Jan-2022,LEVC,Valencia,Spain,73,,,,,,,,,,,,,,,,,,,,v2,Valencia (LEVC)
2022,1,JAN,30-Jan-2022,LIRP,Pisa San Giusto,Italy,21,,,,,,,,,,,,,,,,,,,,v2,Pisa San Giusto (LIRP)
2022,1,JAN,30-Jan-2022,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,,,,,,,,,,,,,,,,,,,,v2,Dinard-Pleurtuit-Saint-Malo (LFRD)
2022,1,JAN,30-Jan-2022,EBOS,Ostend-Bruges,Belgium,11,,,,,,,,,,,,,,,,,,,,v2,Ostend-Bruges (EBOS)
2022,1,JAN,30-Jan-2022,EHBK,Maastricht-Aachen,Netherlands,5,,,,,,,,,,,,,,,,,,,,v2,Maastricht-Aachen (EHBK)
2022,1,JAN,30-Jan-2022,LJLJ,Ljubljana,Slovenia,12,,,,,,,,,,,,,,,,,,,,v2,Ljubljana (LJLJ)
2022,1,JAN,30-Jan-2022,LOWW,Vienna,Austria,180,,,,,,,,,,,,,,,,,,,,v2,Vienna (LOWW)
2022,1,JAN,30-Jan-2022,LFPG,Paris-Charles-de-Gaulle,France,370,,,,,,,,,,,,,,,,,,,,v2,Paris-Charles-de-Gaulle (LFPG)
2022,1,JAN,30-Jan-2022,LFRQ,Quimper-Pluguffan,France,1,,,,,,,,,,,,,,,,,,,,v2,Quimper-Pluguffan (LFRQ)
2022,1,JAN,30-Jan-2022,ESSB,Stockholm/ Bromma,Sweden,26,,,,,,,,,,,,,,,,,,,,v2,Stockholm/ Bromma (ESSB)
2022,1,JAN,30-Jan-2022,LFMI,Istres-Le Tubé,France,3,,,,,,,,,,,,,,,,,,,,v2,Istres-Le Tubé (LFMI)
2022,1,JAN,30-Jan-2022,EPMO,Warszawa/ Modlin,Poland,22,,,,,,,,,,,,,,,,,,,,v2,Warszawa/ Modlin (EPMO)
2022,1,JAN,30-Jan-2022,EFHK,Helsinki/ Vantaa,Finland,146,,,,,,,,,,,,,,,,,,,,v2,Helsinki/ Vantaa (EFHK)
2022,1,JAN,30-Jan-2022,GCTS,Tenerife Sur/Reina Sofia,Spain,95,,,,,,,,,,,,,,,,,,,,v2,Tenerife Sur/Reina Sofia (GCTS)
2022,1,JAN,30-Jan-2022,LCPH,Paphos,Cyprus,13,,,,,,,,,,,,,,,,,,,,v2,Paphos (LCPH)
2022,1,JAN,30-Jan-2022,LERS,Reus,Spain,3,,,,,,,,,,,,,,,,,,,,v2,Reus (LERS)
2022,1,JAN,30-Jan-2022,LOWK,Klagenfurt,Austria,2,,,,,,,,,,,,,,,,,,,,v2,Klagenfurt (LOWK)
2022,1,JAN,30-Jan-2022,LGKF,Kefallinia,Greece,2,,,,,,,,,,,,,,,,,,,,v2,Kefallinia (LGKF)
2022,1,JAN,30-Jan-2022,LGKR,Corfu,Greece,4,,,,,,,,,,,,,,,,,,,,v2,Corfu (LGKR)
2022,1,JAN,30-Jan-2022,EDDV,Hanover,Germany,30,,,,,,,,,,,,,,,,,,,,v2,Hanover (EDDV)
2022,1,JAN,30-Jan-2022,LICJ,Palermo Falcone-Borsellino,Italy,54,,,,,,,,,,,,,,,,,,,,v2,Palermo Falcone-Borsellino (LICJ)
2022,1,JAN,30-Jan-2022,LESA,Salamanca Matalan,Spain,8,,,,,,,,,,,,,,,,,,,,v2,Salamanca Matalan (LESA)
2022,1,JAN,30-Jan-2022,LFCR,Rodez-Marcillac,France,0,,,,,,,,,,,,,,,,,,,,v2,Rodez-Marcillac (LFCR)
2022,1,JAN,30-Jan-2022,LFML,Marseille-Provence,France,60,,,,,,,,,,,,,,,,,,,,v2,Marseille-Provence (LFML)
2022,1,JAN,30-Jan-2022,LGSR,Santorini,Greece,5,,,,,,,,,,,,,,,,,,,,v2,Santorini (LGSR)
2022,1,JAN,30-Jan-2022,EIWF,Waterford,Ireland,0,,,,,,,,,,,,,,,,,,,,v2,Waterford (EIWF)
2022,1,JAN,30-Jan-2022,LPHR,Horta,Portugal,6,,,,,,,,,,,,,,,,,,,,v2,Horta (LPHR)
2022,1,JAN,30-Jan-2022,EDDK,Cologne-Bonn,Germany,82,,,,,,,,,,,,,,,,,,,,v2,Cologne-Bonn (EDDK)
2022,1,JAN,30-Jan-2022,LTFJ,Istanbul/ Sabiha Gökçen,Turkey,271,,,,,,,,,,,,,,,,,,,,v2,Istanbul/ Sabiha Gökçen (LTFJ)
2022,1,JAN,30-Jan-2022,LECU,Madrid/Cuatro Viento,Spain,6,,,,,,,,,,,,,,,,,,,,v2,Madrid/Cuatro Viento (LECU)
2022,1,JAN,30-Jan-2022,LGAV,Athens,Greece,186,,,,,,,,,,,,,,,,,,,,v2,Athens (LGAV)
2022,1,JAN,30-Jan-2022,LUKK,Chișinău,Moldova,21,,,,,,,,,,,,,,,,,,,,v2,Chișinău (LUKK)
2022,1,JAN,30-Jan-2022,LSGS,Sion,Switzerland,27,,,,,,,,,,,,,,,,,,,,v2,Sion (LSGS)
2022,1,JAN,30-Jan-2022,LFPO,Paris-Orly,France,191,,,,,,,,,,,,,,,,,,,,v2,Paris-Orly (LFPO)
2022,1,JAN,30-Jan-2022,LERE,Valencia/Requena,Spain,1,,,,,,,,,,,,,,,,,,,,v2,Valencia/Requena (LERE)
2022,1,JAN,30-Jan-2022,EIDW,Dublin,Ireland,189,,,,,,,,,,,,,,,,,,,,v2,Dublin (EIDW)
2022,1,JAN,30-Jan-2022,EINN,Shannon,Ireland,15,,,,,,,,,,,,,,,,,,,,v2,Shannon (EINN)
2022,1,JAN,30-Jan-2022,LPFR,Faro,Portugal,31,,,,,,,,,,,,,,,,,,,,v2,Faro (LPFR)
2022,1,JAN,30-Jan-2022,EIWT,Weston,Ireland,3,,,,,,,,,,,,,,,,,,,,v2,Weston (EIWT)
2022,1,JAN,30-Jan-2022,ELLX,Luxembourg,Luxembourg,72,,,,,,,,,,,,,,,,,,,,v2,Luxembourg (ELLX)
2022,1,JAN,30-Jan-2022,ESGG,Göteborg,Sweden,41,,,,,,,,,,,,,,,,,,,,v2,Göteborg (ESGG)
2022,1,JAN,30-Jan-2022,LEXJ,Santander,Spain,6,,,,,,,,,,,,,,,,,,,,v2,Santander (LEXJ)
2022,1,JAN,30-Jan-2022,LFGJ,Dôle-Tavaux,France,3,,,,,,,,,,,,,,,,,,,,v2,Dôle-Tavaux (LFGJ)
2022,1,JAN,30-Jan-2022,LFSB,Bâle-Mulhouse,France,50,,,,,,,,,,,,,,,,,,,,v2,Bâle-Mulhouse (LFSB)
2022,1,JAN,30-Jan-2022,LFOK,Châlons-Vatry,France,5,,,,,,,,,,,,,,,,,,,,v2,Châlons-Vatry (LFOK)
2022,1,JAN,30-Jan-2022,EDDC,Dresden,Germany,6,,,,,,,,,,,,,,,,,,,,v2,Dresden (EDDC)
2022,1,JAN,30-Jan-2022,EDDR,Saarbruecken,Germany,3,,,,,,,,,,,,,,,,,,,,v2,Saarbruecken (EDDR)
2022,1,JAN,30-Jan-2022,EDDS,Stuttgart,Germany,51,,,,,,,,,,,,,,,,,,,,v2,Stuttgart (EDDS)
2022,1,JAN,30-Jan-2022,GMMN,Casablanca,Morocco,27,,,,,,,,,,,,,,,,,,,,v2,Casablanca (GMMN)
2022,1,JAN,30-Jan-2022,EGAA,Belfast/Aldergrove,United Kingdom,47,,,,,,,,,,,,,,,,,,,,v2,Belfast/Aldergrove (EGAA)
2022,1,JAN,30-Jan-2022,ESSA,Stockholm/ Arlanda,Sweden,139,,,,,,,,,,,,,,,,,,,,v2,Stockholm/ Arlanda (ESSA)
2022,1,JAN,30-Jan-2022,LFMU,Béziers-Vias,France,1,,,,,,,,,,,,,,,,,,,,v2,Béziers-Vias (LFMU)
2022,1,JAN,30-Jan-2022,LFRZ,Saint-Nazaire-Montoir,France,1,,,,,,,,,,,,,,,,,,,,v2,Saint-Nazaire-Montoir (LFRZ)
2022,1,JAN,30-Jan-2022,LERJ,Logrono,Spain,1,,,,,,,,,,,,,,,,,,,,v2,Logrono (LERJ)
2022,1,JAN,30-Jan-2022,LESB,Son Bonet,Spain,2,,,,,,,,,,,,,,,,,,,,v2,Son Bonet (LESB)
2022,1,JAN,30-Jan-2022,LPCS,Cascais,Portugal,9,,,,,,,,,,,,,,,,,,,,v2,Cascais (LPCS)
2022,1,JAN,30-Jan-2022,GCFV,Fuerteventura,Spain,54,,,,,,,,,,,,,,,,,,,,v2,Fuerteventura (GCFV)
2022,1,JAN,30-Jan-2022,GMAD,Agadir,Morocco,6,,,,,,,,,,,,,,,,,,,,v2,Agadir (GMAD)
2022,1,JAN,30-Jan-2022,GMMX,Marrakech,Morocco,4,,,,,,,,,,,,,,,,,,,,v2,Marrakech (GMMX)
2022,1,JAN,30-Jan-2022,LEIB,Ibiza,Spain,34,,,,,,,,,,,,,,,,,,,,v2,Ibiza (LEIB)
2022,1,JAN,30-Jan-2022,LESO,San Sebastian,Spain,1,,,,,,,,,,,,,,,,,,,,v2,San Sebastian (LESO)
2022,1,JAN,30-Jan-2022,EICK,Cork,Ireland,26,,,,,,,,,,,,,,,,,,,,v2,Cork (EICK)
